Blue,Green,Red,RE1,RE2,RE3,NIR,NIR2,SWIR1,SWIR2,NDVI,BSI,SAVI,MSAVI2,EVI2,NDRE,NDWI,BI,SI1,SI2,NDSI,ClayIndex,AlOH,IronIndex,FerrousIndex,SWIR_ratio,RedEdge_ratio,CarbonateIndex,RI,CI_green,elevation,slope,aspect,hillshade,curvature,plan_curvature,profile_curvature,TWI,label_pH,label_EC,label_OC,label_N,label_P,label_K,label_Fe,label_Cu,label_B,label_Zn,lat,lon,source
0.11883618285041667,0.11915016850670113,0.180615181631879,0.17799303947037817,0.2004136023110294,0.2368584352753927,0.1710486873258878,0.1718345252765052,0.3004611870991122,0.1732465133351393,-0.0272035176861929,0.2479910644764406,-0.0168490668466978,-0.0141077396116251,-0.0149054916022398,0.0592499187536801,-0.1788377782932692,0.1592443195501818,0.14988267506929,0.1466980890342707,-0.4320927347129364,1.734298609045485,1.734298609045485,1.5158617389762317,0.5692871314838562,1.734298609045485,49.27410804069473,1.4938547020214048,1.5158617389762317,0.4355723493271257,9.422781776847216,0.3070150789514879,88.33493360187201,181.1448629991378,-0.2227373494488136,-2.4634095209550693,-0.6861411321484168,1.0593773102141293,7.82844087154541,1.0999491931467895,0.692030501204153,157.14654581561916,18.68861491826021,185.0036507313019,8.038148646351267,0.6569530641969732,0.2706169210615566,0.84398419487829,16.137479949839022,80.51767873438055,synthetic
0.11634917646407028,0.14320174435158456,0.1544996153081126,0.18278520669501194,0.1812570297223057,0.2013183221011336,0.1906141054892141,0.1885235329550873,0.3113271205974065,0.2320883991985491,0.1046451876587807,0.2055713066621021,0.0640999358293977,0.054438923374677,0.057823404094783,-0.0041978012868721,-0.14203148537797,0.1640229739265657,0.1488506798298485,0.1487434516668566,-0.3698893268193216,1.3414161227897887,1.3414161227897887,1.0788947858679,0.612263092028231,1.3414161227897887,59.15393586271736,1.2764174593169988,1.0788947858679,0.3310878743294085,3.683383795101953,0.1704817897192287,139.4651550744013,187.8491691648917,0.0953003795162644,0.6755622659500006,0.2913380910243768,1.7854634890147905,7.011572343560421,0.4771088584892508,0.5551086891090412,145.23006309178913,36.14745641184424,302.89295121312585,3.4143846043047934,0.7484614466057703,0.3131019023492618,1.1541684542921362,16.51169778313753,80.60657578644793,synthetic
0.09815199085373914,0.12019474555800731,0.1623759365992783,0.16584464337232702,0.1909141938615806,0.214867079493043,0.1724279130334762,0.1793253912433602,0.2699502678996571,0.2010397615395617,0.0300234791660862,0.2301108191433608,0.0180616855779115,0.0151187427352365,0.0160869700226415,0.0702702997166307,-0.1785000777054967,0.1533450432188001,0.1412853410786428,0.1397023062955418,-0.3838457926979357,1.3427705337112366,1.3427705337112366,1.35094039132446,0.6387395514553416,1.3427705337112366,51.06810985842348,1.3797994463267826,1.35094039132446,0.4345711389709681,9.178968331534753,1.4881144976841516,94.23774620103798,177.6077985962014,0.133100807929598,-4.602412575147195,0.3874088674555676,1.6903907871793091,6.84642588610237,0.4363407334343853,0.5560495746527641,128.61984385328245,18.950245444816204,157.09511645615464,2.34937713576344,0.8359481501563475,1.1751505436070355,2.458267806473956,16.65703224083471,80.70829313342384,synthetic
0.10398438693870068,0.15848506331908466,0.18288567541473713,0.17948531456336828,0.2185450552322654,0.2394144852914203,0.2239466664523534,0.2307314602780139,0.2832210039788636,0.2373682849813985,0.1009285317589183,0.1740164479891332,0.0679193757355552,0.0591333138546168,0.0617320273524228,0.0981325635800595,-0.1711719971593888,0.1903652585446203,0.1706853693669109,0.1702487822225409,-0.2823958048401535,1.193171210724543,1.193171210724543,1.1539615884591323,0.790713482779216,1.193171210724543,49.07035888850843,1.132506185784858,1.1539615884591323,0.4130458843397258,7.034376465970437,0.0638536036323865,36.24301999249373,180.98175542246068,-0.0988915934498505,-2.656031351803276,0.4058876422511416,0.8731043751177546,7.055662057961145,0.5639117363367888,0.5143168491458101,137.23589135508266,11.406562307401137,310.4251528853166,6.7271734711686575,0.6581233576165105,0.4971157368046501,1.6117735866010985,15.967288072783298,80.59056633856729,synthetic
0.13039527074706156,0.16671974817412724,0.19959999263938763,0.2116025640331393,0.2258858049255269,0.2491245033766939,0.2128207743658485,0.2230605834600232,0.3158693727759295,0.2402886720652045,0.0320565372844973,0.2006011957229399,0.0217346791160634,0.0187949153990473,0.019535859653768,0.0326482756415607,-0.1214653596452279,0.1940174506709533,0.1831598704067574,0.1824205594454647,-0.3090613066434551,1.3145412559865304,1.3145412559865304,1.197218654810582,0.6737619810858291,1.3145412559865304,53.00665627163534,1.2692111543506834,1.197218654810582,0.2765180891682486,103.83614779370744,1.173875652323226,155.39505078654508,183.3534785036487,-0.8660126886154554,2.024228964335412,0.6207532927381251,1.5148594119635286,6.696277606649478,0.4171395762519819,0.4409955408285568,158.07798785026898,26.82707225319496,163.25762245226014,2.5943074809310653,0.7713664932401945,1.717241682014217,0.9001255559135795,16.433294401627933,80.57930932247447,synthetic
0.12179225782263843,0.15386921316878552,0.15969326989627675,0.17429314839453322,0.1861554011282519,0.2099105881494718,0.1716929586477374,0.1817251169404034,0.3281133163522096,0.2382145621297866,0.0362105835476995,0.248718044721783,0.0216500255948587,0.0181089524220421,0.0192926399858242,0.0329096974214877,-0.0547475934466036,0.1619219433971812,0.1567812415325311,0.1567541954376042,-0.3615153914293871,1.3773856367917736,1.3773856367917736,1.0378506954546038,0.5232733634725008,1.3773856367917736,54.57122535838214,1.1327356838001363,1.0378506954546038,0.1158369833177759,7.418628261881163,0.1598903789092374,202.90578293362347,185.0603908211898,-0.783548097951532,-1.4117347997406773,0.4596130817012527,2.1207956645908874,6.999117412741327,0.4240347568537449,0.35105380410228,100.0,19.46509412619129,65.00583791176066,4.635737498374996,0.6313138864039085,1.1402882413938444,0.4962286194878535,16.39140713782321,80.74599135343311,synthetic
0.1267962874192257,0.15730974864366515,0.1854789358309732,0.19479191095678536,0.2261987234596233,0.2340822325005673,0.2205330036575874,0.2212900694463425,0.3157886152284645,0.26210830888872,0.0863375293456472,0.1814032908886373,0.0580357713272555,0.0504138547694241,0.0526121707845553,0.0746021641829942,-0.1673268958092591,0.1895464748265895,0.1713943422373191,0.1708146503502111,-0.3349807954369774,1.2048020017653651,1.2048020017653651,1.1790682868047568,0.6983564100245913,1.2048020017653651,52.51052096133954,1.2382697997822376,1.1790682868047568,0.4019029688816955,12.554046133435548,0.3646415540826956,32.42114902237017,173.71608198897826,0.9065442386279522,-7.002320145793156,0.0191779347618137,1.556923449047152,7.049342175771484,0.4411131856070324,0.389797296256592,114.5167396908182,33.32463206518333,317.83285476320657,8.06755263434861,0.7131863608314584,1.6000303623555892,1.8267782963868897,16.431602983269304,80.40715119194313,synthetic
0.11948068886079516,0.16060236713897175,0.18427527858927562,0.19530231922697663,0.22060315974635,0.2546186205097352,0.2096853806213422,0.2187608323841606,0.3170466632930722,0.211136607115327,0.0644990848032438,0.2072948312764502,0.042636275607202,0.0367566062302285,0.0384548000651149,0.0608331501691106,-0.1325537062641025,0.1859376754687022,0.1724388228641236,0.1720321073132313,-0.3275298092514986,1.5016186327172294,1.5016186327172294,1.147400762965214,0.6613707220363106,1.5016186327172294,52.99200216168952,1.2160612742275363,1.147400762965214,0.3056182443431743,50.65120018030351,3.5491395383976947,128.84152570394173,180.95947785075813,0.6673037774765419,-1.51687385453827,-1.941607730501373,2.0078856442012487,6.619350653187788,0.4100722504846847,0.5289322879356312,120.06932045403222,24.64843109379505,105.02672948166638,3.808631954213041,0.8360613122580838,0.2725707026646217,1.875075776956597,16.204070629908383,80.60972514909562,synthetic
0.12422629178164091,0.13830728957816818,0.21349093010222517,0.22085372831077038,0.2627097704391763,0.2815049199452981,0.2091366545330286,0.2181754813333448,0.2969527234290756,0.196925036958818,-0.0103028664412702,0.2098593528885605,-0.0070791438090124,-0.0061138931358907,-0.0063233196530989,0.0865574886236243,-0.2038583948619166,0.1901275219912851,0.1758991098401967,0.1718352463610447,-0.3644842823725756,1.507948039594254,1.507948039594254,1.5435985388287496,0.7042759268816032,1.507948039594254,51.72438196906531,1.596833608585387,1.5435985388287496,0.5121159207941044,5.43221807284626,0.0132234754028761,166.57155406070694,180.7293246314019,1.422995368609521,2.1819639366226533,0.8641717863189087,1.8581965471283592,7.015700629379452,0.4604171446788626,0.6137585415428354,187.0419753581747,18.777430013785995,87.78061547177563,9.415131021054362,0.7717725717016275,1.259730868025833,1.239879998766105,16.593510160328975,80.79708559960416,synthetic
0.09220780564416257,0.09550251292126796,0.06996402823131218,0.07331518414073321,0.0836958571384731,0.09985777202945,0.1246690361222259,0.129610362034333,0.2460700889252073,0.1459886892790279,0.2810673910496436,0.1860672473399221,0.1181307312411591,0.0947620736202756,0.1058056240511578,0.066114286275996,-0.1324718075300656,0.0992607068755031,0.08273327057629,0.0817419140354863,-0.4408069463100766,1.6855421480967885,1.6855421480967885,0.7325883486331961,0.5066403505877501,1.6855421480967885,52.39491349636243,0.7676780631015863,0.7325883486331961,0.3054005838045619,14.219497142027013,0.3149766128221117,335.7094354716656,181.41948889537937,-0.3142096321855309,0.464026840041848,-2.373808148300361,1.9655167132994424,6.96884341837315,0.4071197907960138,1.0757121234781908,280.62239839520294,25.14871804544203,93.51872344908112,2.252002119863849,0.6092915724085017,0.3917863285721224,0.266637648350668,16.481200822059062,80.6676309483183,synthetic
0.0781244689403052,0.10997497165071125,0.17777389424031723,0.17929724123184212,0.1959054683950813,0.2282897038920787,0.1493979314372812,0.1837221478897847,0.2749066358277349,0.145339764185032,-0.0867310706156804,0.3310161119299148,-0.0514571977468969,-0.04231703801263,-0.0450110525754993,0.0442646779803074,-0.1519933623182001,0.1483439626686133,0.1438744329455142,0.1398237425450893,-0.4285257090590756,1.891475724962312,1.891475724962312,1.6164941129054384,0.5434497097076212,1.891475724962312,50.42845070082833,1.6303458736166223,1.6164941129054384,0.3584721068333647,21.485299887687773,0.7554198039088651,219.71595982153568,180.0715569185142,-0.3888315571339662,-6.759065380460561,-1.2337060708336125,1.5405181253568188,6.896381198321614,0.4125918240996278,0.6184443419751182,184.57273423514297,22.165940192914935,226.29639686801232,14.42114375358077,0.6879260404983043,0.4404437398977664,0.6180897036518123,16.75103391772236,80.37905382454915,synthetic
0.09832953429955936,0.1419949797964417,0.16258427835880077,0.17930738436748309,0.1850054076269315,0.2090410804507719,0.1866791993760689,0.210750799581079,0.3020128875560182,0.208200516592771,0.0689878057234804,0.2395771325942513,0.0425573246388742,0.0360345338164235,0.0382002729747785,0.0156404698627637,-0.1359529353847444,0.1647678622957502,0.1522896290776212,0.1519412758955806,-0.3603943064192546,1.4505866387773625,1.4505866387773625,1.145000186569096,0.61811666676457,1.4505866387773625,55.142903784268974,1.2627727024189934,1.145000186569096,0.3146887280359114,15.433857290620098,1.5163682034513513,339.2156129823351,188.1094482798384,-0.919349187808156,4.129194127665087,-0.7046874606496883,1.456377050193871,7.110711212827638,0.4501720405053008,0.3683009766421182,100.0,17.914892757641717,87.879943807557,2.868510652050686,0.6862253516070661,0.2097483972872397,2.15167699993586,16.42991042224017,80.50702796632197,synthetic
0.10862330846216271,0.1478665408169071,0.17647646534489622,0.18289630581373406,0.2121526537444043,0.2347450548711466,0.2042503669758766,0.2186202990827069,0.3069507829663442,0.2143221682651509,0.0729496825551565,0.2141823117019498,0.0473028082233983,0.0406083127601298,0.0426557408316025,0.0740575241340616,-0.1601281413956484,0.177695121977285,0.1621715030809016,0.1615393588762335,-0.3497761265476214,1.4321933444915358,1.4321933444915358,1.193484776000913,0.6654173187050373,1.4321933444915358,51.818894223740045,1.236901227304708,1.193484776000913,0.3813156502307424,13.094888096291566,0.4709656869397883,188.77785491339984,175.4045175021667,0.8447580645589607,-0.9859235218892168,0.9031919374541484,1.3656549318276534,6.896403217817195,0.5115835584186587,0.5402417911426223,110.12581445959664,45.0,63.59807738966582,2.662369526575927,0.7698341665643449,0.4792367216563378,2.2061458266145584,16.521197160168107,80.61468447218385,synthetic
0.15274902141835717,0.15042284663665806,0.265000133671134,0.28482901131336635,0.3144327888984513,0.3463229955939975,0.2155403341447581,0.2306447107054323,0.318220835439403,0.2079279573305146,-0.1029253574589682,0.225884688529527,-0.0756620473347906,-0.0660718259709504,-0.0667819517860551,0.0494004081775621,-0.1779345320781303,0.2154914841930947,0.207711490153896,0.1996548884097428,-0.3580502519555166,1.530437943626652,1.530437943626652,1.7617013611717771,0.6773294207688743,1.530437943626652,53.74129578116366,1.893522278576222,1.7617013611717771,0.4328962585410276,21.294214578226786,0.1007524384212718,289.17285810880753,175.2197568702273,-0.7137037355394452,1.3562106906139857,-0.2222222931498466,2.395570292497013,7.943823894444238,1.989663787988495,0.4372014631542311,136.59208841070088,12.021630165902682,212.2341192137924,13.142143041469817,0.6248267749801072,0.2453615478514657,0.4579027737093551,16.378589197772456,80.99215181175285,synthetic
0.1282878692657647,0.1297321813303641,0.14482295699437256,0.15994138406610156,0.1782446195863416,0.1833959722386944,0.1692536433291639,0.1696072269743284,0.2649592780694371,0.1865184041252343,0.0777857574612025,0.1586836617344141,0.0450154561470296,0.0375582527810162,0.0402660591676654,0.0541218006317277,-0.1321850690132889,0.1488297948726712,0.1372775691623683,0.1370700482147484,-0.3426147011189328,1.4205529975022466,1.4205529975022466,1.116322530842056,0.6387911552386106,1.4205529975022466,55.21962380326085,1.2328582039240477,1.116322530842056,0.3046388459171756,23.78679432971407,0.124085436784464,34.650640376101045,175.85790981711426,-0.0246827962608462,4.178876879339219,1.874952245847541,2.2878282085236497,7.1559165726010106,0.4330604188550874,0.6272347599924255,212.37463901707665,11.519720999940898,60.74742232473294,2.553990673821034,0.6272173547675659,0.4407913617038276,2.1021492137256232,16.75556782338082,80.3617632869946,synthetic
0.15680035793307467,0.1500090894483388,0.1654044047581408,0.18764458867809974,0.1914392137554428,0.2121168100237185,0.1996199141292912,0.2118908899277077,0.3269686484857079,0.2341868868005688,0.093734876026074,0.1601718309604567,0.0593315851775543,0.0507462704173771,0.0535759007388147,0.0100099899889507,-0.141895620876434,0.1729252768755917,0.1577067471032397,0.1575187739557199,-0.3710017147400623,1.396186835875875,1.396186835875875,1.102629216445607,0.6105169870377244,1.396186835875875,56.722972085440894,1.2508881253007147,1.102629216445607,0.3307187908639213,20.88266418627936,0.9023285096850664,203.1904530110513,178.27830847399224,0.2505787141871916,-0.4951576788517459,-1.3867961412670824,1.3630447893950224,7.546095478933745,1.9203785676760845,0.3783396223853071,134.15680015864666,24.000777950768462,406.3889914412376,2.184031721438466,0.6348010937163696,0.2675885373270926,2.0194307396174644,16.42607362308363,80.64621395198817,synthetic
0.0881883790228852,0.15113289286123713,0.12300635097058396,0.12048053748267967,0.1462901602057995,0.1803516778769839,0.1594998283629149,0.1826626949480798,0.2840319905970671,0.1881792456323351,0.1291776248903664,0.2433842559052786,0.0699549952884991,0.0578744724926255,0.0627158508605346,0.0967483417407059,-0.02693513884104,0.1453867359051987,0.1370696219159105,0.1363462711719282,-0.3053994071724412,1.50936937621702,1.50936937621702,0.8138952986463537,0.5615558586468671,1.50936937621702,48.97329956218751,0.797182765457279,0.8138952986463537,0.0553614460973752,11.393417317817356,1.8080360798620023,127.056676586572,180.9241742433194,-1.250777790637225,-7.636256167984407,-1.0996510092526972,1.4416804057578054,7.181868803553537,0.4157970734379693,0.6274261082580539,181.82106112232253,19.6653676661131,72.06492379841644,2.4161273301474826,0.7708807180523711,0.8523480269232211,1.3680522508155235,16.596476343100523,81.20942688604141,synthetic
0.0955468608031044,0.153810476317403,0.23445149418667915,0.23917691498859361,0.2783881357341392,0.2982719005266078,0.2097025501074015,0.2121254642461464,0.3261886652017359,0.2423377478073259,-0.055721532521202,0.2949460958339034,-0.039319236456454,-0.0340552046672992,-0.03490907477842,0.0757609514302205,-0.1537553528299897,0.2021553241717039,0.1941309852520411,0.1898975934396746,-0.3591218683842955,1.3460084867219153,1.3460084867219153,1.5242882006480851,0.6428872995255924,1.3460084867219153,51.00776086292542,1.5550105604967286,1.5242882006480851,0.3633827495252002,16.06894103939375,0.3892355914004469,262.2348671935554,177.60251797367786,0.6215505760995313,7.022096264551733,-2.250444086177658,1.3757588272185104,7.3284941946573,0.4105581233813998,0.6733245949873649,168.1892087480251,21.278369110294676,57.22142815928223,9.786682661769117,0.604685160628013,0.4076930203166423,1.2015807068790267,16.468419185169484,81.04667745013055,synthetic
0.1159734186051457,0.16691905035368815,0.1863116637162005,0.19767108950353826,0.2182488462524761,0.2321559173667956,0.2108380180991137,0.2104770837042653,0.2955951981549902,0.2139749323294461,0.0617559460429398,0.1917792947783562,0.0410071277068604,0.035384112040936,0.0369821491332446,0.0494752834149644,-0.1162624641520122,0.1888797459440246,0.1766153570349443,0.176348989158781,-0.2782101263647394,1.381447793612934,1.381447793612934,1.1161797489347138,0.7132660456431518,1.381447793612934,53.04850097969202,1.1842332500975112,1.1161797489347138,0.2631153703089299,14.112758985691949,0.0846222515449639,315.934248297369,185.0061737187465,0.8080505418534267,-8.830685118762327,-1.1467743776915742,1.2060008291777415,7.119027477788605,0.4441190235775004,0.5896477217932913,126.52137869255608,22.029520432732813,90.4324166850046,2.77174822353798,0.6967855256072589,0.44286668600638,1.198130119692629,16.622972191678144,81.18156900554281,synthetic
0.12485795295769385,0.1656504319676475,0.19370417427692468,0.19528266389449267,0.235906164823501,0.2588222184143023,0.2081653844399813,0.2077687907834441,0.3141191631174758,0.2563124385699965,0.0359848359085562,0.2078857002462003,0.0240520539083789,0.0207239022810172,0.021608982779404,0.0942127859749451,-0.1137323529196016,0.1899949122322478,0.179677303122286,0.1791289483665581,-0.3094583991176594,1.225532263943144,1.225532263943144,1.1693550809137416,0.6626955909790534,1.225532263943144,50.40744852904185,1.17888412106666,1.1693550809137416,0.2566546429570266,8.976098321734707,0.4205091814427668,256.4132769742327,179.85633787252834,0.2214278060847665,-1.330219349494577,-0.6326286243564239,2.580421861456585,7.013500526754466,0.4315398959018086,0.4542062200212132,121.35020989874457,25.25809703315989,60.99046133121508,2.5179360352306763,0.7896260554023126,0.2880696399559567,2.278780869755576,16.642240436821062,80.74839863759753,synthetic
0.099222073805001,0.13028735327327795,0.1417552678836464,0.13727620887403996,0.1603769538682123,0.1860901930574114,0.1783583237222345,0.1907098814735184,0.2412055844775984,0.1951018909816565,0.1143439600318791,0.1595365235589212,0.066947535463194,0.0562940957794411,0.0602590471873051,0.0776096067776928,-0.1557480757908279,0.1515267215562167,0.1360213105784621,0.1359003997974428,-0.2985742651725135,1.2363057234554256,1.2363057234554256,1.0880201671325265,0.7394452500281942,1.2363057234554256,48.42014371794533,1.0536418572115966,1.0880201671325265,0.3689611404426001,12.012362966061405,0.7887813810655366,31.78207165407297,179.2814851450827,-0.069439840689736,5.182691358005992,1.4649364770294724,1.5062608680267036,7.192100905791567,0.4777585993666176,0.7213279028127206,168.63788755990768,21.148857129216573,74.87159929837244,2.738087380854611,0.6925108262502161,0.3253761855342186,1.1038985891332225,16.467943151953353,81.28923221304775,synthetic
0.1008362634278425,0.12959104748613157,0.2223849417648649,0.23295198425911445,0.2681066223666512,0.2993481632025911,0.1823494525367981,0.2033906175032453,0.2860160840808677,0.2295199874975064,-0.0989179315936982,0.2845112199346711,-0.0663766451461739,-0.05634652947028,-0.0583242698705803,0.0701607308456685,-0.1691297054331155,0.182117384080328,0.1759879946254982,0.1697618848518453,-0.3763771704989186,1.2461489180064331,1.2461489180064331,1.7160517341189316,0.6375496438348585,1.2461489180064331,52.37584487744284,1.7975931885575989,1.7160517341189316,0.4071145814012549,21.073135927215176,0.1728107720746505,223.5798374354521,173.29694673129325,-0.0258198394459546,-2.78910695693034,1.045781199664583,2.103823601841165,6.81768241164799,0.4031065843201353,0.4996905280213871,124.68598204064531,8.096973760920449,156.12367721171086,14.488999832295328,0.7440699258387264,1.2334028757705031,0.3903138081148367,15.898163805700822,80.58360217784163,synthetic
0.1058488238896709,0.12721396280822767,0.13531277426124402,0.14537412014453135,0.1593532776516363,0.1895789477166484,0.1503691255552577,0.1721572634996985,0.2614808848048128,0.1985360994186922,0.0527032032865275,0.2152729102724527,0.0287451282081147,0.0235778549655316,0.0255171672316704,0.0458743045828172,-0.0834170510895538,0.137965953688945,0.1312633685347358,0.1312008926507285,-0.3454301554951984,1.317044535328442,1.317044535328442,1.0636629130500803,0.5750673731561811,1.317044535328442,53.71781080471464,1.1427528624643173,1.0636629130500803,0.1820174628309943,8.911036385941681,0.3875910897076594,267.8767304849149,188.98917269292463,1.120169311080386,-2.552526568681869,0.2384505860354008,1.664556527417399,7.331286574281502,0.4192678887890674,0.7556208832737896,223.93544906543465,27.630893334823664,94.72048952778812,2.835012256415847,0.4478731463051348,0.37429202715012,0.4663497980603797,16.46844353880938,80.48600429480197,synthetic
0.12338888298800932,0.13463485396711858,0.1961436878822432,0.2039887093643843,0.2337028558713975,0.2451648269864579,0.1777389438299186,0.1649468865640273,0.3037324121531195,0.2142189392409521,-0.049225993512498,0.2481239683182139,-0.0315913316922174,-0.0266328075119013,-0.0279116241539717,0.0678883231919675,-0.1379888134945871,0.1714545832502679,0.1653892709246809,0.1625046977000908,-0.3857440344413758,1.4178597524072472,1.4178597524072472,1.4568566912855028,0.5851826697386374,1.4178597524072472,51.9998149231422,1.5151255663277488,1.4568566912855028,0.3201555064881434,22.459812313659103,0.0494525918920044,10.742934808816823,179.74790637416808,0.0426661778667811,-0.8668928152552333,-0.3112432998115118,1.7121957853534808,7.062204421563325,0.4364835832769874,0.5950744082413952,147.57143330052335,6.410933452915135,99.00308436011292,8.136778366985384,0.6612704888246631,0.2411596731724625,1.5366246982272287,16.64590026421091,80.72181586826319,synthetic
0.09924884850004993,0.15002242054848675,0.1607302855297261,0.17615023911160207,0.1776813598699974,0.2213436810987096,0.1603836042623113,0.1707515492184441,0.3203466386151897,0.2409037822740941,-0.0010796208988644,0.2989626943946635,-0.0006333127567162,-0.0005247610299662,-0.0005605606529278,0.0043272583864046,-0.0333794541738053,0.1571239976047198,0.1553763530391064,0.1552840831850416,-0.3621076139817412,1.329770066667976,1.329770066667976,1.0713750980826136,0.5006564294091721,1.329770066667976,54.79684134544269,1.1741594254218215,1.0713750980826136,0.0690642350386279,24.802874341787344,0.09983863652964,61.10209287551245,188.15557311538169,-0.0161438929852428,-0.7226172968797191,0.7647235062713036,1.6844195739612888,7.08428057464483,1.7588290828568425,0.5297580087069427,133.898218636819,18.276159909641127,295.70080226894555,3.7066359550767047,0.6480139526894232,1.7954670170040188,0.2240785814931775,16.501884422411408,80.39218226257006,synthetic
0.11239887655148259,0.14392954463317453,0.14739591862291848,0.1489549750207576,0.1880228779498377,0.183795097954377,0.1754042327754086,0.1769491230953036,0.2844482123266368,0.1890532290896222,0.0867667315036721,0.2001550389704502,0.0510603591374358,0.0428267676804543,0.0457905255477438,0.1159361141058522,-0.0985636041983714,0.1562134389444313,0.1456627316280465,0.145652419987397,-0.3280251252135392,1.5045932497232932,1.5045932497232932,1.024083825170006,0.6166473374562426,1.5045932497232932,50.52886688193438,1.034915905559148,1.024083825170006,0.2186812181088455,9.055647801916264,0.0537970148821436,244.9032962655984,176.8725389956284,-0.5493096978478073,-3.441084061663906,1.2727577322636596,1.946999305154523,6.862852359909857,0.425139108369978,0.6971459136124201,187.60923315646644,18.85373911941743,69.26553955699573,2.450750412171855,0.599320807227676,0.4605914243995304,0.5737883263858987,16.164057529733572,80.90117385337354,synthetic
0.1051645670787937,0.1404407753516623,0.1669005644939398,0.1831540357807294,0.1933421917582355,0.2070391037177553,0.191537561302151,0.2029115342684331,0.2923234733891484,0.2058582775755839,0.0687343085637392,0.2149970678887443,0.0430496900146942,0.0365946591531897,0.0386863475374996,0.0270604463079017,-0.1539160244960693,0.1675967851713819,0.153670669922801,0.1531001132728484,-0.3509594383742442,1.4200229246638747,1.4200229246638747,1.1884053194381934,0.655224703926432,1.4200229246638747,54.86920800300221,1.3041371732825706,1.1884053194381934,0.3638315569145987,4.822975256401942,1.2165939668119288,113.36948530974216,183.7881379646861,-2.2392921268257857,-2.543454124643923,-0.6467436599857852,1.72606060562249,7.159938005008335,0.4612369666257224,0.5624228419674088,169.47281315160376,13.69529171504323,144.01662034386916,9.002839228923506,0.6463005612836106,1.7973399981870437,0.565170923982093,16.472145578346463,81.13756367003931,synthetic
0.13909645180742847,0.15636404014642502,0.1585370350778698,0.15606475128525005,0.1956103807947694,0.2004849210117671,0.2145350360378824,0.2086299009735487,0.298668089380634,0.2426671272274525,0.1500996862146204,0.1277367535133549,0.0962085539314917,0.0832155322954172,0.0877698450393984,0.1124493198116491,-0.1568378016280451,0.1785207609121602,0.1574505376121474,0.1574467888450292,-0.3127340679643428,1.2307727576990335,1.2307727576990335,1.0138970247213483,0.7183058507615483,1.2307727576990335,49.22028193872636,0.9980859482724116,1.0138970247213483,0.3720228502473073,24.015010023672968,0.7031221946629372,22.386176394965048,176.97594871324253,0.8770438501366318,4.298921128435687,-0.547226374586732,2.098167034588976,7.064884229534862,0.4890301072072854,0.25,100.0,45.0,346.0730682515712,4.172606861997034,0.6044246107244428,0.4868014222209114,0.2689959331111514,15.99196628655557,80.74365828905964,synthetic
0.08059346181264668,0.14483112548862404,0.21545562603748353,0.2212989852143907,0.2542127960011155,0.2952305869359701,0.1551275886770418,0.1714492564225928,0.2834464028598753,0.2134859929601054,-0.162792147086647,0.3582530762156416,-0.1039441773183461,-0.0863899311204869,-0.0901914789303721,0.0692176556243732,-0.0343262678089921,0.1746059854551183,0.1801433757630537,0.1766484667690745,-0.3236576002063765,1.3277049183870513,1.3277049183870513,1.4876334441964052,0.5472907297882725,1.3277049183870513,51.35604701635653,1.5279794620650995,1.4876334441964052,0.0710928894164162,5.934498672549374,0.4051290077244996,320.191148949864,188.9736716984419,-0.0023127664280931,-2.1247864969047474,-0.4314649899400628,2.2621949327878803,7.034059017314781,0.4712704988873064,0.5424612943205598,187.00680742847183,14.988758182586686,117.3654576153696,12.046889140144168,0.4155443399031683,0.7089294185102424,0.3907307764835556,16.42506884528402,81.33888201166882,synthetic
0.15165162810153945,0.17921073083278646,0.22817599333097333,0.23477907556650146,0.2607010645545679,0.2926557696959199,0.1990070498620808,0.2266043029202163,0.3344740473107599,0.2400058734781806,-0.0682820722062891,0.2321135867067116,-0.0471896197029874,-0.0405527805064125,-0.0417503319347334,0.0523169080589498,-0.052341058478486,0.203129331439362,0.2036933620818798,0.2022166821094163,-0.3022540725011165,1.3936077582749975,1.3936077582749975,1.2732272909699485,0.5949850263783942,1.3936077582749975,51.44692746575452,1.3100726417190014,1.2732272909699485,0.110463915510536,19.74366760553208,0.4964228214050344,342.78311727395067,185.45493130393933,-0.7003015816635089,2.0099161993297456,-1.7344963336895671,1.5518701740196137,6.975382632720452,0.5147288277987789,0.4153469237446639,138.52254624322768,44.48053811747921,348.17255041850194,13.533527148681175,0.590307283187305,0.4748580859024447,0.2434351298324011,16.490310681364583,80.95699506295156,synthetic
0.12251445527500136,0.15661113601393914,0.1974463125126446,0.20922962799054787,0.2424793668405131,0.2469916699109619,0.2019221896516424,0.2048566396813965,0.3173205270524239,0.2553352604288414,0.0112073864201469,0.2267986226569412,0.0074650331786584,0.0064058303563626,0.006677251052293,0.0736087595262341,-0.1263789172936961,0.186444509101351,0.1770287242632918,0.1758473522813707,-0.3390982355126649,1.2427603086212098,1.2427603086212098,1.260742483185046,0.6363351010641781,1.2427603086212098,52.98392897997238,1.3359818038222098,1.260742483185046,0.289322041784247,2.8996100089086414,0.0614109474011442,134.45011957976317,184.2292667191086,1.688242538855252,-3.651320837943112,1.210933750778566,1.8816797479374745,6.943817490877303,0.4566771522358013,0.2802510488612251,114.09782025362246,30.752190540426074,82.31772542245832,2.0665566563633773,0.7647797663080544,0.8219381704400506,1.341681202933654,16.41957406053556,80.94899045576446,synthetic
